label	title	h2	content
entertainment	La La Land: Gosling and Stone serenade Hollywood		"It's been a long time since either Ryan Gosling or Emma Stone had to audition for a part but their early failures to impress form the basis for La La Land, Damien Chazelle's musical love story set in Hollywood.Stone and Gosling are reunited for their third film together to play two lovers, Mia and Sebastian, who have moved to Los Angeles to try to succeed in showbiz.""Damien asked us to tell him about our audition disasters when we were first trying to make it,"" recalls Gosling. ""I remember going to one and half way through the agent took a call and was talking about her lunch plans all the way through. I was completely traumatised - and I'm still waiting to hear about the role.""That ended up in the film but Emma gets to go through it this time, not me.""Stone, who moved to Hollywood with her mother when she was 15 years old in order to try to act professionally, remembers ""struggling to even get an audition that year and when I did, often being turned down after singing or saying one line"".""It was nothing quite as devastating as what Mia goes through but everyone thinks about packing it in after a terrible audition,"" she continues.""Several times I thought about quitting. Even after I started getting parts in films, I would think, 'You know, maybe I won't do another one.'""Stone has had no bad experiences with La La Land. She was awarded the best actress prize from the Venice Film Festival, while the film, amongst glowing reviews, has been described as ""a sun-drenched masterpiece"". After also winning over North American critics at the Toronto Film Festival, it's now tipped as a best picture contender for the Oscars.Chazelle, who was also nominated for an Oscar last year for another music-centred film, Whiplash, says he ""always wanted to make a musical, even if they're not seen as fashionable any more"".""In many ways Whiplash was the film I made because I didn't yet have the budget or trust to make La La Land,"" says Chazelle.""We all need hope and romance on the screen and I think there's something about musicals - movies are a dreamland, and a world where you break into song when your emotions are strong, that violates the rules of reality. Isn't that what movies should be about?""Stone had just starred on Broadway when she was picked for the role but Chazelle says the couple's overall lack of experience in musical theatre harks back to the Golden Age of Hollywood where stars like Audrey Hepburn weren't initially seen as naturals for musical roles.""I wanted to make characters you could be sitting in a bar with, not people who come to the screen waiting for their moment to shine,"" says Chazelle.""My whole idea was to take the old-fashioned magic of the musical, make it about today where real life can't live up to the dream, and ground every moment of it with actors who were invested in giving it realism. That's actually why it works as a fantasy.""Both actors had to learn ballroom dancing and Gosling went one step further to learn the piano to play the aspiring jazz musician Sebastian.""I didn't learn to read music,"" he says. ""I learned all the songs by heart from a tutor. So we didn't need a piano double in the end. Every frame you see of hands on the piano, it's me.""I still play but I can still only play the songs from the movie.""Gosling and Stone last worked together in 2011 for the romantic comedy Crazy, Stupid Love, with a chemistry Gosling says, ""We don't have to work at. We don't have to create a relationship.""Hopefully the fact that we're not necessarily natural choices for a musical means we can make it accessible to those who don't necessarily go and see the genre.""I knew the music was beautiful in La La Land and I thought, 'If we get it right, this will be great.'""Stone calls the film ""the antidote to cynicism, which is so prevalent today"".""It comes down to the hopefulness and the joy of the story. It's not that there aren't cynical or bittersweet moments, but the film itself isn't. It's full of dreams and hope.""La La Land is showing as part of the London Film Festival, running from 5-16 October 2016.The film will be released in UK cinemas in January 2017.Follow us on Twitter @BBCNewsEnts, on Instagram, or if you have a story suggestion email entertainment.news@bbc.co.uk."
entertainment	Hugh Laurie honoured with Hollywood Walk of Fame star	You might also like:'Incredibly lucky'	"British actor Hugh Laurie said he had ""lived a life of extraordinary good fortune"" as his star was unveiled on the Hollywood Walk of Fame.Laurie made his name in the US for his award-winning lead role in the medical drama House between 2004 and 2012.Long-time collaborator Stephen Fry was guest speaker at the Pig 'n Whistle British pub on Hollywood Boulevard.Laurie joins Britons including Emma Thompson, Colin Firth, Sir Ridley Scott and Dame Helen Mirren to have stars.His star is number 2,593 on the Hollywood Walk of Fame.Is this a picture of Tom Hanks or Bill Murray?Justin Timberlake breaks law while votingAmerican wins British book prize for first timeLaurie became TV's highest-paid actor and won Golden Globe awards in 2006 and 2007 for his portrayal of doctor Gregory House.The 57-year-old from Oxford was already well-known in Britain for his TV sketch show with Fry, and other series such as Blackadder and Jeeves and Wooster.More recently he starred opposite Tom Hiddleston in BBC drama The Night Manager.Laurie said: ""This is not a fair world. I'm 57 now and I've lived a life of extraordinary good fortune from start to finish, so much so I'm anticipating a piano falling on my head to redress the balance.""I've been incredibly lucky. I'm going to bask in this extraordinary honour and my extraordinary good luck and I'll set to work first thing tomorrow on the global unfairness problem.""Fry paid tribute to his former comedy partner, saying: ""While he may not be the first wise and kind star to be set in a paving slab in old Hollywood, I venture to suggest no star was ever wiser or kinder.""I can say like Doctor Watson of his friend Holmes, the kindest and wisest friend I ever knew."""
entertainment	Matt Damon climbs up Forbes' Hollywood rich list	Hollywood's highest-paid actors	"Matt Damon has become the third highest-paid actor in Hollywood, according to Forbes' annual rich list.The actor missed the top 10 last year but has seen his earnings rocket to $55m (£41.6m) after starring in Jason Bourne and The Martian.He was beaten by Dwayne ""The Rock"" Johnson, who became the world's highest paid actor following appearances in San Andreas and Central Intelligence.He earned $64.5m (£48.8m) between June 2015 and June 2016.Forbes released its list of the highest-paid actresses earlier this week.The figures take into account advances actors have already received for forthcoming movies.For example, Johnson has already signed up for roles in the Baywatch movie adaptation and the eighth instalment of the Fast And The Furious franchise.Last year's highest-paid actor, Iron Man star Robert Downey Jr, dropped to ninth place in the list with $33m (£25m) in earnings.His only film to be released within the 12-month period was Captain America: Civil War, although he is also currently filming Spiderman: Homecoming.Source: ForbesJackie Chan held on to second place in the list, having earned $61m (£46.2m) across the year.Tom Cruise placed fourth with $53m (£40.1m), while Johnny Depp was ranked fifth with $48m (£36.4m).The five highest-paid actors each earned more than the world's highest-paid actress, Jennifer Lawrence, who received $46m (£34.9m) over the same period.Four Bollywood actors made the top 20, with Shah Rukh Khan highest placed at number eight after earning $33m (£25m).Follow us on Twitter @BBCNewsEnts, on Instagram, or if you have a story suggestion email entertainment.news@bbc.co.uk."
entertainment	Dark Money: The TV drama that became topical by accident	What are non-disclosure agreements?	"Two years ago, screenwriter Levi David Addai had an idea for a new fictional TV drama. But within months, the storyline suddenly felt much more realistic.BBC One's Dark Money tells the story of sexual abuse in Hollywood, and the efforts to cover it up.When 13-year-old Isaac Mensah is plucked from his regular life at school in London to star in a major new movie, his family is delighted. But while he is in the US shooting the film, a powerful studio executive takes advantage of him.The producer then attempts to buy the young boy's silence, offering his family £3m if they sign a non-disclosure agreement (NDA) promising to keep quiet. The rest of the series explores the impact of the decision they make.Of course, in the time it's taken to bring the series to the screen, several real-life allegations have been made against high-profile figures, and the widespread use of NDAs has been the subject of debate.In October 2017, producer Harvey Weinstein was accused of sexual abuse by several women - allegations which he denies. The case sparked the #MeToo movement and it came to light that many women who had worked with him had signed NDAs.Then, earlier this year, a documentary about the late Michael Jackson called Leaving Neverland alleged sexual harassment of two underage boys by the singer.But, explains Addai, Dark Money was in progress before either the recent Weinstein or Jackson allegations hit the headlines.""I began developing the idea and writing the script before those stories actually became mainstream,"" he says. ""So I was in this weird position where I was doing this thing that was totally original, as it were, and as it was getting closer to getting green lit, the news just exploded.""And people were like, 'Wow, have you heard?' But for me personally, I was like, 'I know these things are going on, this is not big news for me'. But I was fortunate enough that the BBC allowed me to continue telling my story.""Sometimes known as ""gagging orders"" or ""hush agreements"", NDAs typically prevent staff and ex-staff making information public.Many companies get employees to sign them as a matter of course, as they can apply to commercially sensitive details such as inventions and ideas, or anything likely to damage an organisation's reputation.NDAs have also been used to prevent employees discussing in the media allegations of misbehaviour in the workplace after a settlement has been agreed.They're signed when employees and organisations resolve a dispute - such as a claim of wrongful dismissal - without going through a full tribunal hearing.While the news headlines around abuse and non-disclosure agreements could easily have been a source of research for Addai, he says he decided instead to stick to consulting child psychologists during development. What he found was that, if anything, his proposed storyline hardly scratched the surface of the world of abuse and NDAs.""The production company were good at arranging meetings with Tavistock Children's Services, speaking to child psychologists, who explained that this is nowhere near what's been happening in our country right now,"" he says. ""To hear these guys lay out raw their kind of passion to really do something about it, they're the real heroes really.""And make it unique as well. Isaac's story is Isaac's story. There might be similarities [to news events], but I hope once people get to see the entirety of the series they can see there is hope there, that it's not the end of your story, there is a way you can progress.""In the series, Jill Halfpenny plays Isaac's mother Sam, who grapples with her own conscience over what they should do after the abuse takes place. Isaac's own wish that nobody else finds out effectively encourages the parents towards signing the NDA.""There's a decision that Isaac makes which is he doesn't want anyone to know [about the abuse],"" Halfpenny explains. ""Of course, as parents you want to feel like you'd do everything possible to protect your child, but in some ways it suits Sam and Manny that he doesn't want anyone to know, because they can then just put it in a box, and see if they can survive doing it that way.""Dark Money arrives hot on the heels of Bitter Wheat - a new David Mamet play which opened in London last month. Its plot was inspired by the Harvey Weinstein scandal, making it the first West End play to tackle the subject.""I don't think it's going to be a topic that just sort of fades away, nor particularly should it be,"" the show's star John Malkovich told BBC News at the time.For Addai, who has previously written Damilola: Our Loved Boy, the Bafta-winning dramatisation of the murder of Damilola Taylor, the biggest inspiration for Dark Money came from his own experience as a father.""I enrolled my daughter in a drama school, for an hour and a half on a Saturday, which was great for me because I could catch up with work. It was interesting listening to the promises that'd be made by the drama school leaders.""One of the big selling points would be a showcase in the West End or there being opportunities for auditions for soaps like EastEnders, and it was interesting watching the parents absorb that. And me being in this industry, I know that it's not that straightforward. And I was just really interested to see how easily trusting the parents were to these people that they didn't know, they just saw them as part of this arena of performing arts.""Dark Money begins on BBC One on Monday 8 July at 21:00 BST."
entertainment	Moonlight: The small-budget film that is sweeping Hollywood awards		"It's been hailed by critics as diverse film-making at its best, but the director of Moonlight says the film is not a response to the #OscarsSoWhite criticism of last year's award season.Miami-born filmmaker Barry Jenkins wrote and directed the film, based on a play by Tarell Alvin McCraney, about a young African American boy named Chiron coming to terms with his sexuality as he grows up in a tough Florida neighbourhood.However, while the shoot took only 25 days, Jenkins says he conceived the project ""at least three-and-a-half years ago"".He explains: ""That's fairly average because it takes a long time for a film to get made.""So all these movies we have this year - Birth of a Nation, A United Kingdom, Loving, Fences - which are being framed as a reply to the campaign about the lack of diversity in the system, probably began about four years ago.""So the cry about the lack of voices and representation on our screens actually goes much further back and now films like ours are beginning to surface.""With a budget of around $5m (£4m), Moonlight has now made twice that figure at the North American box office, and has screened to almost universal acclaim at festivals including Telluride, Toronto and London.Mahershala Ali, best known for playing Captain Boggs in The Hunger Games, and British actress Naomie Harris both secured acting nominations from the Golden Globes.The film is also nominated for best drama, best director, best screenplay and best original score.Harris says she ""put heart and soul into this little film - we all did"".She plays Chiron's drug addict mother and had to complete her scenes in three days.""It had a really small budget, and everyone did it because they were passionate about it. It's a very rare film - it speaks of a very profound love,"" she says.""And the response we've had has been overwhelming - I think people are hungry for these kinds of stories.""Film critics now believe the race for awards glory is between Moonlight, Damien Chazelle's musical La La Land and Manchester By The Sea by Kenneth Lonergan.""You always hope to be part of endeavours that resonate with audiences,"" Mahershala Ali says. ""But you don't want it to reflect how you approach the work.""It's just humbling being part of the conversation, especially after a much-needed shake up in the industry about people of colour,"" he continues.""But I want the film to be rewarded on it own merits, not because it's a film of diversity. As an African American, you just want to see projects go ahead that have 'other' faces in them with the potential to stand up against any film.""You know, we had this same conversation a few years ago when the film Precious came out, about change. I hope it's a wake up call, because I know a lot of wonderful directors and writers who didn't get their films made because they didn't fit the type.""Barry Jenkins's last film, 2008's Medicine for Melancholy, about African Americans struggling to fit in to the hipster scene of San Francisco, also featured themes of being an outsider in a community.While many have highlighted a lack of Hollywood films giving gay characters a platform over the years, Jenkins points out that Brad Pitt's Plan B company part-produced Moonlight, and says there was ""never a sense that what we were doing was unorthodox or provocative"".The film had ""multiple offers of financing"", he explains.""However, I have never seen characters like this in a movie before, and between Ang Lee's Brokeback Mountain and now, there have been too few representations of gay characters in cinema.""I would certainly welcome more of it, because there's always going to be some kid who needs to see himself or herself on screen, and the more people who see the film, the more likely that kid is to go out and write something themselves one day, and then the vacuum is further filled.""There's also the need for someone to see it to know they are not the only one in the world going through these ordeals of adolescence, that's been a positive of talking so much about the film. When I actually saw the play those years ago, there was so much up there that reminded me of myself.""Naomie Harris adds: ""I want this film to get as much attention as possible, because it absolutely deserves it, in my opinion. It's got a unique perspective.""Perhaps it's because my mum is a scriptwriter herself, I think the key to success is always in the writing and what we need is to help young diverse talent.""The cry for more diversity on screen was a long time in coming, we've needed it, and I hope this year we are finally beginning to see it.""Moonlight will be released in the UK on 17 February.Follow us on Facebook, on Twitter @BBCNewsEnts, or on Instagram at bbcnewsents. If you have a story suggestion email entertainment.news@bbc.co.uk."
entertainment	Charlie Sheen: Hollywood's troubled star	Battery chargesHospital admissionSitcom return	"On 17 November 2015, after days of intense media speculation Hollywood star Charlie Sheen - no stranger to intense scrutiny of his wild private life - confirmed he was living with HIV, in an interview with NBC's Today show.Sheen, the former star of the US sitcom Two and a Half Men, told host Matt Lauer he was compelled to make such a public statement to end ""this onslaught, this barrage of attacks and of sub-truths"".He added that he had paid out ""millions"" in the four years following his diagnosis with the virus, to try to stop those who knew from making it public knowledge.He said many people he considered friends had turned on him, leading to ""blackmail and extortion and a circle of deceit"".""I think I release myself from this prison today,"" he said, stressing was ""impossible"" that he would have passed HIV on to anyone else.The very public announcement comes after a period of relative obscurity for Sheen, who was once the highest-paid actor on American television, as star of Two and a Half Men.He was paid $1.25m (£830,000) per episode for the ratings hit but it all came to an end when he was fired from the show after a downward spiral in his personal life that played out in public.Two and a Half Men, about an irresponsible writer of advertising jingles who finds his nephew on his doorstep, was a runaway success when it made its debut on US network CBS in 2003.Yet the star's role as a hedonistic, womanising alcoholic was indicative of his life behind the camera as well.In his Today interview with Lauer, Sheen said his use of drink and drugs over the years had been a ""bad decision"" but added that he was no longer taking recreational drugs, although he sometimes ""drinks a bit"".Sheen - the son of Hollywood veteran Martin Sheen and the brother to actor Emilio Estevez - got his big break in 1986 in Oliver Stone's Vietnam movie Platoon.He went on to appear in Stone's Wall Street, the western Young Guns and action thriller The Rookie, opposite Clint Eastwood.By the mid-1990s, however, the actor's partying lifestyle had become tabloid news and led to a stint in rehab.In 1995, he was arrested and put in hospital for cocaine use. The same year he admitted under oath to spending nearly $50,000 (£31,000) at a brothel run by ""Hollywood madam"" Heidi Fleiss.In 1997, Sheen pleaded no contest to misdemeanour battery charges against former girlfriend Brittany Ashland. He was given a year's suspended sentence and two years' probation.Less than a year later, he was taken to hospital again following a near-fatal overdose and was ordered back to rehab.By 2000, Sheen had mended his ways enough to be cast as Michael J Fox's replacement on the sitcom Spin City and a couple of years of relative calm led to his 2002 marriage to actress Denise Richards, with whom he had two daughters.But the couple divorced three years later after Richards complained of Sheen's drug abuse and alleged death threats.Sheen married the actress Brooke Mueller in May 2008. She would later give birth to twin sons.In December 2009, he was arrested and charged with assaulting and threatening to kill her.Two months later he entered rehab again, forcing him to take a three-month break from Two and a Half Men.Not long afterwards, he hinted he was prepared to leave the show if his request for more money from programme makers Warner Bros was not met.In October 2010, the actor was accused of causing damage to a New York hotel room. After security reported him, the actor voluntarily went with authorities for a psychiatric evaluation.The incident was played down by his publicist, who said he had gone to hospital because he had had ""an adverse allergic reaction to some medication"".The star went on to file for divorce from Mueller, citing irreconcilable differences.In January 2011, he was taken to hospital after suffering severe abdominal pains - the result, it was reported, of a two-day ""marathon party"".A day later, Warner Bros executives ordered Sheen to seek treatment and temporarily shut down production on the show so he could enter rehab.Within two weeks, the actor said he was ready to begin shooting again after self-healing his addictions.But production was cancelled after Sheen phoned in to a US radio show to criticise the show's creator, Chuck Lorre.In a rambling rant, he made a series of bizarre statements, including calling himself a ""high priest"" and a ""Vatican assassin-warlock"".He continued his attack on Lorre in numerous talk show appearances over the space of a week.""I am on a drug, it's called Charlie Sheen,"" he told ABC's 20/20 programme. ""It's not available because if you try it, you will die.""Your face will melt off and your children will weep over your exploded body.""It was only a matter of time before Warner Bros took action.In an 11-page letter to Sheen's lawyers, the studio's lawyers said ""the totality of Mr Sheen's condition, statements and escalating destructive behaviour"" made production ""untenable"".It was ""clear"", they continued, that the actor ""does not believe he has a problem and that he will continue to conduct himself in a destructive manner"".After a period in which the show was not in production, CBS announced later that year that Ashton Kutcher would take over as star of the show, playing an internet billionaire called Walden Schmidt.Sheen's future remained uncertain after the actor seemed to be going through a form of breakdown, played out in public on the TV and the internet.He gave interviews and posted videos of himself on YouTube and Twitter, claiming to be a ""warlock"" with ""tiger blood"" and ""Adonis DNA"", and coining the oft-repeated phrase ""winning""But in 2012, Sheen seemed to be back on track, landing a role in another sitcom, Anger Management, in which he continued until 2014.He also made a brief return to Two and a Half Men for two episodes.Asked on the Today show about his future, Sheen said that despite his initial reaction to his diagnosis leading to ""a descent into substance abuse and fathomless drinking"", he said he now felt ""the responsibility to better myself and help a lot of other people""."
entertainment	Hollywood has 'inclusion crisis' suggests study	Hollywood diversity report'Pockets of promise'	"Hollywood has an ""epidemic of invisibility"" for women, minorities and LGBT people that runs across the whole industry, a new study has suggested.The report by the University of Southern California stated that Hollywood has an ""inclusion crisis"" from CEOs to minor characters.""Overall, the landscape of media content is still largely whitewashed,"" the study concluded.It comes days ahead of the Oscars, which has been dubbed OscarsSoWhite.The lack of diversity in the Oscar nominations led Spike Lee and Jada Pinkett Smith to boycott the ceremony and Oscars head Cheryl Boone Isaacs to pledge to double the number of female and minority members of the Academy.""The prequel to OscarsSoWhite is HollywoodSoWhite,"" said associate professor Stacy Smith, one of the study's authors.""We don't have a diversity problem. We have an inclusion crisis.""The report by the Media, Diversity and Social Change Initiative looked at those in front of the camera and behind the scenes in film and TV.414films and TV series were studied. They included11,300speaking characters, of which33% were female28% were minority ethnic2% were LGBT-identified74% of characters over 40 were maleThe study examined:Out of the 414 films and TV series they studied they found only a third of speaking characters were female.About 50% did not feature one Asian or Asian-American character and 20% did not include one black character.Of the characters that were aged 40 years or older 74.3% were male and 25.7% female.Among the 11,306 speaking characters studied, only seven were transgendered (and four were from the same series).Behind the scenes, 15.2% of directors, 28.9% of writers and 22.6% of series creators were female.In film, the gender gap was the greatest, with only 3.4% of the films studied directed by women.This reflects a report released in January by the Centre for the Study of Women in Television and Film that just 9% of Hollywood's highest grossing films last year were directed by women, the same level as 1998.In May, the American Civil Liberties Union in Southern California sent letters asking federal and state civil rights agencies to investigate the systemic failure to hire women directors at all levels of the film and television industry.And in October, it was reported that the Equal Employment Opportunity Commission in the US had begun contacting female directors to investigate gender discrimination in Hollywood.This latest study found only two directors out of the 109 were black women, namely Ava DuVernay, who made Selma, and Amma Asante, who made Belle.The study also included for the first time an ""inclusivity index""' of 10 major media companies which rated their percentage of female, minority and LGBT characters and of female writers and directors.None of the six major studios scored better than 20% overall but there were better ratings with companies that included TV and digital offerings, some of those such as Disney and Hulu reached 65% and above.""When we turn to see where the problem is better or worse, the apex to this whole endeavour is: Everyone in film is failing, all of the companies investigated,"" said Smith.""They're impervious to change. But there are pockets of promise in television. There is a focus that change is possible. The very companies that are inclusive - Disney, CW, Hulu, Amazon to some degree — those companies, if they're producing and distributing motion pictures, can do this.""We now have evidence that they can, and they can thrive."""
entertainment	Marni Nixon: Hollywood's 'invisible voice' dies aged 86	Varied career	"Marni Nixon, known as Hollywood's ""invisible voice"", has died aged 86.The singer appeared, uncredited, on many of the biggest movie musicals of all time - dubbing the voices for Deborah Kerr in The King and I, and Audrey Hepburn in My Fair Lady.She also sang the high notes for Marilyn Monroe in Diamonds Are A Girl's Best Friend; and ""ghosted"" Natalie Wood's vocals on West Side Story.Nixon died of breast cancer on Sunday, her agent confirmed to the BBC.For most of her career, the classically-trained musician remained unknown. Twentieth Century Fox made her sign a contract saying she would never reveal the ghost-singing on The King and I. The story only came out later, when Kerr herself credited Nixon's work in a press interview.The clandestine nature of her work led Time magazine to dub Nixon ""the ghostess with the mostest"".The singer likened her work to that of a stuntman, and collaborated closely with the stars to perfect the screen illusion.Kerr ""wanted to look like she was really singing"", Nixon told the Washington Post, ""and wanted to be using the same muscles and the same stretches you do in expressions"".Hepburn even gave Nixon a lift to the set of My Fair Lady every morning; and they worked together to ensure their performances matched.""I sat in on her singing lessons, so I could hear not only the Cockney and the upper-class British, which are two different voices. But I also had to get her very unique speech patterns, so I had to listen very carefully so I could catch it.""""It's fascinating, getting inside the actresses you're singing for,"" she told The New York Journal-American in 1964. ""It's like cutting off the top of their heads and seeing what's underneath. You have to know how they feel, as well as how they talk, in order to sing as they would sing - if they could sing.""Not every actress appreciated her help, however.Wood, playing Maria in West Side Story, thought Nixon would be helping out on the high notes. But director Robert Wise had other ideas.""She didn't know how much of her work would be done by somebody else,"" Nixon later recalled. ""She didn't know that it would all be thrown out and that it would be all my voice. I don't think that Natalie Wood's ego could take that.""Nonetheless, it was Wood's name that appeared on the soundtrack - which went on to sell more than three million copies in the US. As a result, Nixon was not given a share of the royalties, until composer Leonard Bernstein gave up a quarter of one per cent of his own royalty and passed it on to the singer.Born in southern California, Margaret Nixon McEathron was an acclaimed musician both before and after her work in Hollywood.She started playing violin at the age of four and began playing with Karl Moldrem's Hollywood Baby Orchestra six months later. At 11, she won a singing contest at the LA County Fair and decided there and then to abandon the violin.In 1947, the same year she dubbed her first film, she made her Hollywood Bowl solo debut in Carmina Burana under the baton of Leopold Stokowski.By this stage, she had also dropped her ""hard to pronounce"" surname. ""Kids at school called me Mac-Earthworm,"" she said.Her first job dubbing the voice of a film actress arrived when she was working in the post room at MGM film studios, as a way of covering the cost of her singing lessons.Composer Bronislaw Kaper, who was working on the score for the film The Secret Garden, stopped her in the corridor and challenged her to sing a song in Hindi. The youngster obliged and her career was born.But, despite appearing on more than 50 soundtracks, she only sang on screen once - as Sister Sophia, one of the nuns performing How Do You Solve a Problem like Maria? in The Sound Of Music.In later years, Nixon appeared as a soloist with the New York Philharmonic, performed on Broadway and in opera houses and hosted the Emmy Award-winning children's television show Boomerang.She also taught at the California Institute of the Arts, and toured for many years with Liberace.Nixon first had breast cancer in 1985, and wrote in her autobiography of the trauma of appearing on Broadway as chemotherapy caused her hair to fall out when the disease returned in 2000.She was married three times - first to Ernest Gold, the film composer behind Exodus and On The Beach, with whom she had a son, Andrew Gold, who went on to compose the Golden Girls theme Thank You For Being A Friend.Her second marriage, to Lajos Frederick Fenster, ended in divorce, while her third husband, Albert Block, died last year.She is survived by three sisters, two daughters from her first marriage, six grandchildren, and three great-grandchildren.Follow us on Twitter @BBCNewsEnts, on Instagram at bbcnewsents, or email entertainment.news@bbc.co.uk."
entertainment	James Franco faces legal action over sexual misconduct allegations	'Debunked'	"Actor James Franco is being sued for sexual misconduct by two former students at his acting and film school.They allege that the Hollywood star engaged in ""sexually-charged behaviour towards female students"".He is accused of abusing his position by pushing female students into taking part in sex scenes and ""dangling the opportunity for roles"" in his films.The Pineapple Express and 127 Hours actor denies the claims, which his lawyer said were ""ill-informed"".The legal case, which has been filed at a court in Los Angeles, says the alleged abuses took place at Franco's Studio 4, which opened in 2014 and closed in 2017.The former students, Sarah Tither-Kaplan and Toni Gaal, said Franco tried to ""create a pipeline of young women who were subjected to his personal and professional sexual exploitation in the name of education"".They alleged that students were encouraged to pay $750 (£608) to join a sex scenes masterclass, for which they had to audition nude or partially nude. The sex scenes ""went far beyond the standards in the industry"", the women said.Those who performed were led to believe parts in Franco's films would be made available, the legal papers say.Tither-Kaplan had previously come forward with allegations of sexual misconduct against the actor/director, shortly after he won a Golden Globe Award for his film The Disaster Artist last year.When the allegations first surfaced, Franco said they were ""not accurate"".In response to the new case, his lawyer Michael Plonsker said: ""This is not the first time that these claims have been made and they have already been debunked.""We have not had an opportunity to review the ill-informed complaint in depth since it was leaked to the press before it was filed and our client has yet to even be served.""James will not only fully defend himself, but will also seek damages from the plaintiffs and their attorneys for filing this scurrilous publicity-seeking lawsuit.""The two women accused Franco, his production company and his two business partners of sex discrimination, sexual harassment, fraud and other wrongdoing. They are seeking unspecified damages and for any video recordings of the sex scenes to be destroyed.Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk."
entertainment	Academy diversity pledges welcomed by Hollywood		"Pledges made to double the number of female and minority members of the organisation behind the Oscars have been welcomed by Hollywood figures.Actor Don Cheadle called the measures ""a step in the right direction"".Oscar nominee Matt Damon also praised the initiatives, but added the industry had ""a long, long, long way to go"".Academy president Cheryl Boone Isaacs announced the changes following a backlash over the lack of diversity in this year's Oscar nominations.The all-white line-up in the four acting categories prompted director Spike Lee, actress Jada Pinkett Smith and her husband Will Smith to announce they would not be attending next month's awards.Three new seats will be added to the Academy's board of governors to improve diversity in leadership, while voting rights will be stripped from those who have not been active in the industry for the past decade.""The Academy is going to lead and not wait for the industry to catch up,"" Cheryl Boone Isaacs said in a statement.""These new measures regarding governance and voting will have an immediate impact and begin the process of significantly changing our membership composition.""Speaking at the Sundance Film Festival in Utah, Cheadle said he applauded the Academy's attempts to do something about an issue that has threatened to overshadow this year's ceremony.""But people really have to have access to tell the stories they want to tell,"" he continued.""So what we really need is people in positions to greenlight those stories, not a hunk of metal.""Writing on Twitter, Selma director Ava DuVernay - whose omission from last year's best director shortlist was the source of some controversy - said ""shame [was] a helluva motivator"".""Marginalised artists have advocated for Academy change for DECADES,"" she continued, claiming their calls had been met with ""deaf ears [and] closed minds"".The film-maker said the new measures represented ""one good step in a long, complicated journey for people of colour [and] women artists"".Spike Lee also expressed qualified support for the new measures, describing them as ""a start"".""I commend the Academy for what they've done,"" he continued, while reiterating his own pledge that he would not be attending on 28 February.Damon, who is up for best actor for his role in The Martian, said the moves were ""a wonderful first step"" but said Hollywood must do ""much, much, much more'' to more accurately reflect society.Meanwhile, the producer of this year's Academy Awards telecast has confirmed that Chris Rock will host the 28 February ceremony as planned.The comedian had faced calls to relinquish the role in protest against the lack of diversity in this year's nominees.Rock, said producer Reginald Hudlin, was hard at work rewriting material for next month's show to reflect the fact that ""things [had] got a little provocative"".Hudlin, who was Oscar-nominated as producer of 2012's Django Unchained, said he was confident Rock would ""deliver something that people will be talking about for weeks"".Dustin Hoffman, Sir Michael Caine and Oscar nominee Charlotte Rampling are among those to have offered opinions in recent days on the Oscars diversity row.Their ranks have been joined by Dame Joan Collins, who has turned to Twitter to express her displeasure at Lee's description of the Oscars as a ""lilly white"" [sic] event.""I'm a voting Oscar member [and] I nominated Idris Elba for [his] great performance in Beasts [of No Nation],"" she told her followers on Saturday.""So I resent members being called Lilywhite#wrong.""Nelson Mandela's daughter Maki, meanwhile, has called the protests about the lack of black actors in this year's nominees ""very significant"".""You have to understand that the struggle of oppressed people anywhere in the world is a struggle of oppressed people around the world,"" she told John Pienaar on BBC Radio 5 live's Pienaar's Politics.""You can't say that I am only concerned about my own backyard."""
