label	title	h2	content
science	Earth-i plans space video network		"A British company has announced its intention to launch a big constellation of Earth observation satellites.A prototype spacecraft will go up later this year for testing, with the expectation that a further five platforms will follow in 2019.Earth-i, based in Guildford, says its train of satellites will deliver rapid, high-resolution imagery of the planet in still and video formats.At best resolution, these products will see features just under a metre across.The video is promised in full colour. It could be used to track moving objects such as cars and other vehicles; or, if the scene is held fixed on a specific point, it would enable 3D models of the ground to be constructed.Earth-i is already well established in the analytics business, processing and selling space pictures to a strong customer base. But this move, announced on the opening day of the biennial UK space conference in Manchester, would see the company operate its own satellites as well.These platforms are the fruit of an R&D project coming out of Surrey Satellite Technology Limited (SSTL), also in Guildford.The manufacturer has developed a new class of Earth observation spacecraft codenamed Carbonite.The first in this series was built in just six months and was launched in 2015. The lessons learned from that experience were then applied to a second satellite which is now set to be the pathfinder in the Earth-i constellation.""We worked on Carbonite-1 with SSTL and studied the performance to help develop the technology for Carbonite-2 which we will be calling EiX2,"" explained Richard Blain, the CEO of Earth-i.""As for the constellation, we will launch that in batches of five. And in terms of the architecture, our baseline plan is for the first batch to go into one orbital plane, and then for the following batches to go into different planes, so that not only do we get high-frequency revisit to places on Earth but we also get to see places at different times of the day.""The total number of satellites in the constellation will depend on how the business for the pictures grows.Earth-i is chasing a burgeoning market that is attracting new types of customers who are only now beginning to understand the potential of daily, fast-turn-around imagery.So, for example, whereas governments have long made use of Earth observation (EO) data for mapping towns and cities, to plan major infrastructure ventures and to track land-use changes - the likes of the financial sector is really just beginning to appreciate the intelligence value of space pictures.Those who trade in commodities are now gaining insights on supply chains, and on the activities at particular factories, ports, mines and oil fields; activities that all have financial implications.And just as satellite-navigation data - knowing where things are positioned in the world - has become a mainstay of the smartphone applications revolution, there is a feeling that the exploitation of EO data in this domain has barely scratched the surface.This was part of the motivation for the UK government last year committing more money than any other member state to the Earth observation programme of the European Space Agency (Esa). There are big economic opportunities coming.""There is an almost insatiable demand for data from space as people are realising its true value to both their planning and daily operations,"" said Josef Aschbacher, director of Earth observation at the European Space Agency.""Higher resolution image data from commercial organisations is likely to be very valuable either in its own right or when used in conjunction with other data sources including medium-resolution image data such as that provided under the European Copernicus Programme.""Earth-i's constellation would be the first European system to provide HD video of activity on the ground.Two North American companies have already started doing this - Urthecast of Canada, and US firm Terra Bella (recently acquired by Planet Labs).Earth-i currently exploits the imagery coming from SSTL's DMC3 satellites. The capacity on this trio of spacecraft, which take 1m resolution pictures, is wholly leased by a Chinese concern called 21AT. Earth-i is the Beijing company’s international distributor.Richard Blain would not discuss the detail of the financing of the new constellation but said that a number of contracts were in place with SSTL.""We are a well funded private company with a clear financial roadmap, supported by world class professional advisers and with a number of financial instruments at our disposal in order to ensure the continued successful deployment of our constellation following on from the next prototype satellite due for launch later this year,"" he told BBC News.Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos"
science	'Oldest plants on Earth' discovered	Tree of life	"The origins of plants may go back hundreds of millions of years earlier than previously thought, according to fossil evidence.Ancient rocks from India suggest plants resembling red algae lived 1.6 billion years ago in what was then shallow sea.The discovery may overturn ideas of when relatively advanced life evolved, say scientists in Sweden.They identified parts of chloroplasts, structures within plant cells involved in photosynthesis.The earliest signs of life on Earth are at least 3.5 billion years old.The first single-celled microscopic life forms evolved into larger multi-cellular eukaryotic organisms (made up of cells containing a nucleus and other structures within a membrane).Therese Sallstedt of the Swedish Museum of Natural History discovered some of the fossils. She described them as ""the oldest fossil plants that we know of on Earth in the form of 1.6 billion year old red algae"".""They show us that advanced life in the form of eukaryotes (like plants, fungi and us humans/animals) have a much deeper history on Earth than what we previously have thought,"" she told BBC News.The scientists found thread-like fossils and more complex ""fleshy"" colonies in sedimentary rock from central India. Both have characteristics of modern red algae, a type of seaweed.Other stories you might like to read:Fossil footprints tell human storyFossilised berry clue to plant evolutionEarliest known croc eggs discoveredCo-researcher Prof Stefan Bengtson of the Swedish Museum of Natural History added: ""You cannot be 100% sure about material this ancient, as there is no DNA remaining, but the characters agree quite well with the morphology and structure of red algae.""The oldest known red algae before the present discovery date back 1.2 billion years. The Indian fossils are 400 million years older, suggesting that the early branches of the tree of life began much earlier than previously thought.Claims of ancient life are always controversial. Without DNA evidence, confirmation must rest on whether more fossils can be found.There is also debate over whether red algae belong in the plant kingdom or in a class of their own.Modern red algae is perhaps best known for two commercial products - gelatinous texturing agents used in making ice cream - and nori - the seaweed used to wrap sushi.The research is published in the journal, PLOS Biology.Follow Helen on Twitter."
science	Nasa's IceSat space laser tracks water depths from orbit		"Scientists say one of the US space agency's (Nasa) new Earth observers is going to have a transformative impact in an unexpected area.The IceSat-2 laser mission was launched a year ago to measure the shape of Antarctica and Greenland, and to track the thickness of Arctic sea-ice.But early results show a remarkable capability also to sense water depths.IceSat's laser light penetrates up to 40m in the clearest conditions, opening up a raft of new applications.""As much as people think all areas on Earth have been reasonably well mapped, it's really not true when you start looking at shallow water areas,"" said Dr Christopher Parrish from Oregon State University.""We've got huge data voids from the shoreline out to about 5m water depth.""This hinders our ability to study things like inundation, the effects of major storms, and the changes to coral reef habitat.""A project has already started to map the seafloor around low-lying Pacific islands and atolls, which will assist tsunami preparedness for example.The capability should also enable scientists to work out the volumes of inland water bodies to help quantify Earth's global freshwater reserves.IceSat-2 was launched in September 2018 with just the single instrument - a half-tonne green laser called Atlas that fires about 10,000 pulses of light every second.Each of those shots goes down to the Earth and bounces back up on a timescale of just a few milliseconds. The exact time equates to the height of the reflecting surface.Scientists knew they could use this optical ""tape measure"" to look for elevation changes in Antarctica and Greenland that might indicate melting.Assessing forests was also part of the mission objectives because the laser will reflect off canopies to reveal tree heights.But quite so prominent a role for bathymetry (the mapping of underwater topography) was not expected.""Before launching IceSat-2 we flew an aircraft instrument called Mable, which had a lot of the same measurement characteristics, and we did see some bathymetry but only down to a couple of metres,"" recalled Nasa's Tom Neumann.""So before launch when people asked me about what IceSat-2 could achieve I said 'let's wait and see'.""But the optics in Atlas have better efficiency than the specifications; we've exceeded the performance requirements. And so folks like the US Coast Guard and the US Geological Survey are interested in the data because you now have the ability to measure near-coastal bathymetry, essentially worldwide.""There are obvious limitations. The more turbid the water, the more difficult it is to get a laser reflection from the seafloor. And, of course, this kind of laser technique is of no use in the open ocean where depths can reach 6km or more.Also, because the satellite is geared towards polar mapping, its orbital path means mid- and low-latitude regions of the Earth are sampled less frequently.But it's not necessary to have completely full coverage across an area. That's because one IceSat track through a scene can be used to calibrate other information.""What people are doing is using visual imagery from other satellites which will give you a relative depth,"" explained Dr Neumann.""So the deeper the blue colour, the deeper the depth; the lighter the blue, the shallower it is. And then you combine that with an IceSat track and that gives an absolute measurement across that scene.""In the Antarctic and the Arctic, this is being used to look at meltponds - the large bodies of meltwater that form on ice surfaces in the warmer temperatures of Summer.The volumes involved can be prodigious and can affect the stability of the ice - if that water drains through the ice - either speeding its flow to the ocean or, in some cases, helping to break it apart. With IceSat-2 scientists can now say more precisely how much water is sitting on top of the ice.Prof Helen Fricker from the Scripps Institution of Oceanography has been testing this approach over the Amery Ice Shelf, the third largest ice shelf in Antarctica.She sees it as another variable to monitor climate change at the poles.""It's important to keep track of how much surface meltwater is being produced every year. The other thing to keep track of is the timing - when the melting starts and when the meltwater refreezes at the end of the season. Also the locations of meltponds: are they changing? Are they moving further north with time?""To mark the one-year anniversary of IceSat-2 launch, mission scientists have published a review of achievements to date in Eos, the weekly magazine of the American Geophysical Union.Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos"
science	'Gibraltar-sized' space rock passes Earth		A large asteroid the size of the Rock of Gibraltar has passed safely by Earth.The object, measured to be almost a kilometre wide, came within five times the distance between the Earth and the Moon.Known as 2014 JO25, the asteroid is the biggest such space rock to skim our world since 2004.Astronomers say the best opportunity to view the rock will come in the dark hours of Wednesday night.Radar imagery using Nasa's 70m (230 ft) antenna at the Goldstone Deep Space Communications Complex in California reveal a peanut-shaped asteroid that rotates about once every five hours.The asteroid passed Earth at a distance of 1.8 million km (1.1 million miles) at 13:24 BST on Wednesday, 19 April.The next known encounter of an asteroid of about this size will occur in 2027 when the 800m-wide (half-mile-wide) asteroid 1999 AN10 will fly by at one lunar distance, about 380,000 km (236,000 miles).
science	Space view of Earth's magnetic rocks		"It is the best depiction yet of the magnetism retained in Earth's rocks, as viewed from space.The map was constructed using data from Europe’s current Swarm mission, combined with legacy information from a forerunner satellite called Champ.Variations as small as 250km across are detectable.Clearly seen are the ""stripes"" of magnetism moving away from mid-ocean ridges - the places on the planet where new crust is constantly produced.This pattern - the consequence of periodic changes in Earth's polarity being locked into the minerals of cooling volcanic rock - was one of the key pieces of evidence for the theory of plate tectonics.On land, the signal tends to reflect the composition and thickness of the different rock layers that make up the continents.Generally speaking, younger crust will be thinner and have a low content in magnetic minerals. Whereas, the old cratons, those stable interior sections of continents, will tend to be thicker and have a higher magnetic mineral content.Detecting any of this from orbit is a challenge because the signals are dwarfed by that part of the global magnetic field coming from the dynamo - the movement of liquid iron in the Earth's outer core.Stand on the surface of the planet and the intensity of the global field may be between 25,000 and 65,000 nanoTeslas (a fridge magnet is a thousand times stronger).""Again it depends where you are but the lithospheric signal is well below 100nT, even 50nT, on average,"" explained Nils Olsen from the Technical University of Denmark and one of the scientists who created the new space map.""But we have certain regions where it can reach up to 2,000nT, and one of these regions is the Bangui anomaly in western Africa,"" he told BBC News.This sharp signal in the Central African Republic is the possible impact site of a large iron asteroid more than 500 million years ago.Another high intensity region in the crust is the famous Kursk anomaly in central Russia where substantial reserves of iron ore have been mined.The German Champ spacecraft measured Earth's magnetic field from orbit between 2000 and 2010.It was succeeded in 2013 by the Swarm trio of satellites operated by the European Space Agency (Esa).Champ was lower in the sky than Swarm is currently, and so found it easier to detect the lithospheric magnetism. However, the sophistication of the new mission and the subtle differences the newer satellites can sense in side-by-side observations mean further detail still can be extracted from the data.Champ alone was getting a resolution of 300-330km, so the combined model is a big step forward.Our very best global view of crustal magnetism is the World Digital Magnetic Anomaly Map (WDMAM), which was put together by scientists over many years, and includes much high-resolution aero- and ship-borne measurements.But the WDMAM would be very patchy if it did not also include space data, said Mike Purucker from the US space agency.""The World Digital Magnetic Anomaly Map is a 5km grid at 5km altitude around the world. The longwave component is provided by satellite observations and the shorter wavelengths by aero and marine surveys.""[The satellite data] defines better the magnetic field under the auroral ovals where it has been very difficult to separate internal from external fields,"" he told the BBC.Future versions of the WDMAM will now make use of the updated Champ/Swarm view.Having maps of crustal magnetism is important for investigating the geological history of Earth and for understanding the distribution of commercially important mineral resources, says Kathy Whaler from Edinburgh University, UK.""[The new Swarm/Champ] model should mean estimates to the depth at which magnetisation is lost are better.""Our assumption is this is where the temperature reaches the Curie point. There has previously been a suggestion that this is deeper in some subduction regions, as well as possibly over old, thick, stable cratons, for example.""We should be able to estimate these depths as a function of position on the surface more accurately, and thereby understand some of the large-scale tectonics better.""Swarm itself is trying to provide greater insights on all of the different contributors to the global magnetic field.As well as the rocks and that dominant signal coming from the swirling convection of molten iron in the core, there are other inputs pulling on the needle of every compass.These include the magnetism generated by electric fields high above the Earth, and even a very subtle effect derived from the movement of salt water ocean currents.Long-term observations will tease apart the size of each contribution and how it varies through time.""The Bravo satellite is still at slightly above 500km and the Alpha and Charlie satellites are at 443km, roughly. So we are still at a good altitude,” said Esa's Swarm mission manager, Rune Floberghagen.“Considering the fuel situation, we are set for a very, very long mission - far beyond the upcoming solar minimum and following solar maximum, and perhaps even up to the solar minimum after that.""This would mean at least one Swarm satellite still working in 2031.It is a fascinating prospect because one key to understanding Earth's magnetic field is seeing how it interacts with the magnetic fields and particle matter emanating from the Sun over its 11-year cycle of activity.The new lithospheric magnetic field map was presented on Tuesday at an Esa Swarm science meeting in Banff, Canada."
science	Hawking says Trump's climate stance could damage Earth	'Great danger'	"Stephen Hawking says that US President Donald Trump's decision to pull out of the Paris climate agreement could lead to irreversible climate change.Prof Hawking said the action could put Earth onto a path that turns it into a hothouse planet like Venus.He also feared aggression was ""inbuilt"" in humans and that our best hope of survival was to live on other planets.The Cambridge professor spoke exclusively to BBC News to coincide with his 75th birthday celebrations.Arguably the world's most famous scientist, Prof Hawking has had motor neurone disease for most of his adult life. It has impaired his movement and ability to speak.Yet through it all, he emerged as one of the greatest minds of our time. His theories on black holes and the origin of the Universe have transformed our understanding of the cosmos.Prof Hawking has also inspired generations to study science. But through his media appearances what has been most impressive of all has been his humanity.His main concern during his latest interview was the future of our species. A particular worry was President Trump's decision to withdraw from the Paris climate agreement to reduce CO2 levels.What is climate change?What is in the Paris climate agreement?""We are close to the tipping point where global warming becomes irreversible. Trump's action could push the Earth over the brink, to become like Venus, with a temperature of two hundred and fifty degrees, and raining sulphuric acid,"" he told BBC News.""Climate change is one of the great dangers we face, and it's one we can prevent if we act now. By denying the evidence for climate change, and pulling out of the Paris Climate Agreement, Donald Trump will cause avoidable environmental damage to our beautiful planet, endangering the natural world, for us and our children.""The UN's Intergovernmental Panel on Climate Change (IPCC) also highlights the potential risk of hitting climate tipping points as temperatures increase - though there are gaps in our knowledge of this topic.In its Fifth Assessment Report, the IPCC authors wrote: ""The precise levels of climate change sufficient to trigger tipping points (thresholds for abrupt and irreversible change) remain uncertain, but the risk associated with crossing multiple tipping points in the Earth system or in interlinked human and natural systems increases with rising temperature.""When asked whether he felt we would ever solve our environmental problems and resolve human conflicts, Prof Hawking was pessimistic, saying that he thought our days on Earth were numbered.""I fear evolution has inbuilt greed and aggression to the human genome. There is no sign of conflict lessening, and the development of militarised technology and weapons of mass destruction could make that disastrous. The best hope for the survival of the human race might be independent colonies in space.""And on Brexit, he feared UK research would be irreparably damaged.""Science is a cooperative effort, so the impact will be wholly bad, and will leave British science isolated and inward looking"".I asked him what he would like his legacy to be.""I never expected to reach 75, so I feel very fortunate to be able to reflect on my legacy. I think my greatest achievement, will be my discovery that black holes are not entirely black.""""Quantum effects cause them to glow like hot bodies with a temperature that is lower, the larger the black hole. This result was completely unexpected, and showed there is a deep relationship between gravity and thermodynamics. I think this will be key, to understanding how paradoxes between quantum mechanics and general relativity can be resolved.""When asked if money or practicality were no object, what his dream present would be, he said it would be a cure for motor neurone disease - or at least a treatment that halted its progression.""When I was diagnosed at 21, I was told it would kill me in two or three years. Now, 54 years later, albeit weaker and in a wheelchair, I'm still working and producing scientific papers. But it's been a great struggle, which I have got through only with a lot of help from my family, colleagues, and friends.""Follow Pallab on Twitter"
science	Plate tectonics: When we discovered how the Earth really works		"What would you put on your list of the great scientific breakthroughs of the 20th Century?General relativity? Quantum mechanics? Something to do with genetics, perhaps?One discovery that ought to be on everyone's rundown is plate tectonics - the description of how the rigid outer shell of our planet (its lithosphere) moves and is recycled.The theory celebrates its 50th anniversary this year and some of the key players who put the framework together are currently in London to mark the occasion with a special conference at The Geological Society.The truly great ideas in science not only seem brilliantly simple and intuitive when they come into focus, they also then have this extraordinary power to answer so many other questions in Nature.Plate tectonics is a perfect example of this.It tells us why the Himalayas are so tall; why Mexico experiences damaging earthquakes; why Australia developed a diverse group of marsupials; and why Antarctica went into a deep freeze.But when you're on the inside of the bubble, trying to make all the pieces of evidence fit into a coherent narrative - the solution seems very far from obvious.""We had no idea what were the cause of earthquakes and volcanoes and things like that,"" recalls Dan McKenzie. ""It's extraordinarily difficult now to put yourself back into the state of mind that we had when I was an undergraduate. And of course, the ideas I came up with are now taught in primary school.""McKenzie is regarded as one of the architects of modern plate tectonics theory.In 1967, he published a paper in the journal Nature called ""The North Pacific: An Example of Tectonics on a Sphere"" with Robert Parker, another Cambridge University graduate.It drew on a rash of post-war discoveries to paint a compelling picture of how the sea floor in that part of the globe was able to move, much like a curved paving stone, initiating earthquakes where it interacted with the other great slabs of solid rock covering the Earth.Although seen as an ""aha!"" moment, it was actually a long run-up to that point with a group of committed scientists all sprinting and dipping for the line in 1966/67/68.The story goes back to 1915 to Alfred Wegener, the German polar explorer and meteorologist, who we most associate with the idea of continental drift.Wegener could see that the continents were not static, that they must have shifted over time, and that the coastlines of South America and Africa looked a suspiciously snug fit, as if they were once joined together. But he couldn't devise a convincing mechanism to drive the motion.Things really had to wait for WWII and the technologies it spawned, such as echosounders and magnetometers. Developed to hunt down submarines and to find mines, these capabilities were put to work in peacetime to investigate the properties of the sea floor. And it was these investigations that revealed how plates are made at mid-ocean ridges and destroyed at their margins where they underthrust the continents.“Plate tectonics really comes from the oceans. It was when we discovered the oceanic ridges, subduction zones and transform faults, and so forth,” said John Dewey from Oxford University, another of those sprinting scientists. “In the sixties, there was this massively increased knowledge through oceanographic expeditions.""Until that time we’d been looking down microscopes at thin sections of rock, looking at faults and outcrops on land. And every now and then we’d be lucky enough to find some component of plate tectonics, but we didn’t know it was plate tectonics because we didn’t have the oceans. Without the oceans, you have nothing,"" he told the BBC's Science In Action programme.One of the key observations was that of sea-floor spreading - the process that creates new crust at the ridges from upwelling magma.As the rock cools and moves away from a ridge, it locks into its minerals the direction of Earth's magnetic field. And as the field reverses, as it does every few hundred thousand years, so does the polarity in the rocks, presenting a zebra-like, striped pattern to traversing research ships and their magnetometers.In 1967, all roads led to the spring meeting of the American Geophysical Union. Some 70 abstracts (summaries of research) were submitted on sea-floor spreading alone. A heady time, it must have been.The coherent narrative of plate tectonics was about to fall rapidly into place. McKenzie's paper was published in December that year. Concurrently, other researchers were extending the model to describe all the other plates.As to the mechanism that eluded Wegener, scientists can now see how the weight of underthrusting plates plays such a major role in driving the whole system.Much as the slinky dog needs no encouragement once it has started its journey downstairs, so the descending rock appears to have an unstoppable momentum.Tony Watts, an Oxford geologist and a convener of this week's Plate Tectonics at 50 conference, explains: “We know that the fastest moving plates, the ones spreading the fastest, have very long slabs, long pieces of lithosphere, that are going under at ocean trenches.""So, it looks as though something called ’trench pull’ is a very important force and it’s generally agreed to be larger than 'ridge push'. Of course, everything is connected in the deep mantle through convection, but trench pull does seem to be key.""Nothing is ever done and dusted in science. There is still a lively debate for example about precisely when and how plate tectonics got going on Earth. More than four billion years ago as the result of asteroid impacts, argued one recent Nature Geoscience paper.Today, we have extraordinary tools such as GPS and satellite radar interferometry that allow us to watch the march of the plates, millimetre by millimetre. Even more remarkable is the technique of seismic tomography, which uses the signals of earthquakes to build 3D visualisations of sunken rock slabs.""Plate tectonics was a revolution. I’m a geologist, so I would say that,"" Tony Watts told BBC News.""Looking back, the history of geology is very long. The Geological Society was founded in 1807, so plate tectonics came really late in its history. But it needed the right technologies and a relatively small group of scientists from strongly led institutions to make it happen.""The other thing to remember is how young some of these scientists were: Dan McKenzie had only just finished his PhD thesis.""The Geological Society has set up a website that archives many resources related to Dan McKenzie and the theory of plate tectonics. The BBC World Service Science In Action programme this week will talk to attendees at the London conference.Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos"
science	Florence: Largest asteroid in century to safely fly by Earth		"The largest asteroid in more than a century is set to pass by Earth at a relatively close distance of 4.4 million miles (7 million km), Nasa says.Florence measures 2.7 miles (4.4km) in diameter and will not pose a threat to Earth for centuries to come.While other asteroids have passed closer to Earth, they were all estimated to be smaller.Asteroids are the rubble left over from the formation of the Sun and planets.At its closest point, Florence - which was discovered in 1981 - will be at about 18 times the average distance between the Earth and the Moon.""Florence is the largest asteroid to pass by our planet this close since the [American space agency] Nasa program to detect and track near-Earth asteroids began,"" Paul Chodas, manager of Nasa's Center for Near-Earth Object Studies, said in a statement.The 2017 encounter is the closest by this asteroid since 1890 and the closest it will ever be until after 2500, the US space agency added.Scientists plan to study the asteroid up close, using ground-based radar imaging in California and Puerto Rico.Amateur astronomers will also be tracking it, says Sky and Telescope Magazine.The rock is relatively easy to see with good observing equipment, not just because it is large but also because it reflects more than 20% of the sunlight that hits its surface. The Moon in contrast has an average reflectivity of just 12%.An object of Florence's size would have global effects were it to hit the Earth. Scientists believe they have now identified more than 90% of such monster rocks moving through space near our planet."
science	Sentinel satellite launched to picture Planet Earth	Using Sentinel-2 data to make maps	"One of the key spacecraft in Europe's new multi-billion-euro Earth observation programme has launched from French Guiana.Sentinel-2B carries a large camera to image all land surfaces and coastal waters in visible and infrared light.It joins an identical spacecraft, Sentinel-2A, already in orbit.The duo will be flown on the same path but 180 degrees apart so that they can provide a complete map of Earth - clouds permitting - every five days.The Sentinels constitute the space segment of the European Union's Copernicus environmental monitoring programme.A suite of sensors is being lofted over the next few years to gather critical information on the state of the planet and to acquire the data needed to inform and enforce EU policies.Applications range from urban planning and air-quality monitoring to tracking deforestation and glacier retreat.Sentinels 2A and 2B are, in many senses, the centrepiece of this effort because their free and open picture resource will almost certainly find the widest use.""To say they are the 'heartbeat' is a good way to describe them because they take the images that are most easily understandable,"" Josef Aschbacher, the director of Earth observation at the European Space Agency (Esa), told BBC News.The lift-off aboard a Vega rocket occurred on cue at 22:49 local time, Monday (01:49 GMT, 02:49 CET, Tuesday).Ejection of the satellite happened about an hour later, close to 775km above the Earth.Controllers in Darmstadt, Germany, were waiting to pick up a signal and begin early operations.""We will slowly acquire the reference orbit (786km altitude) over the next two weeks,"" explained Bianca Hoersch, Esa's mission manager for the Sentinel-2 spacecraft.""Then we have the commissioning phase; that takes us to early June. At that point we should be producing lots of data, and after a short ramp-up, around the October timeframe, we should be in full constellation readiness.""The colour cameras on the Sentinel-2 pair are designed to see features as small as 10m across.Sensitive to 13 bands of light, the instruments will observe a range of properties in the things they see, allowing for example the distinction to be made between different types of crops and for an assessment to be made about their health.Together, they will be producing something like four terabytes of data daily. It is a prodigious volume that will lean on the assistance of a laser relay link.For a 10-minute spell on each orbit, the spacecraft will each fire their images not down to Earth but higher into the sky, to a geostationary satellite that will then bounce them to the ground.Thousands of users have registered to have access to the pictures. Downloading them from the various distributed servers has been made easier by chopping the ""scenes"" up into more manageable chunks.""With Sentinel-1A, we had at the beginning huge products that were 8GB to 9GB per file, which were really hard to access and download,"" said Dr Hoersch.""In September, we switched to single tiles, a product of 100km by 100km, and I think that has led to an explosion in data access. We've had 2.7 million products downloaded in the last two months.""Sentinels are designed to fly in pairs to shorten the revisit time to any one point on Earth.Sentinel 1 is a radar platform and has had its duo fully operational in orbit since last year. Sentinel 2 is the next to complete its pairing; Sentinel 3, which carries predominantly ocean sensors, should have an orbiting pair aloft come next year.Sentinels 4 and 5, which study the atmosphere, and Sentinel 6, to measure ocean height, have no presence in orbit yet.But even though the programme is still to complete its initial roll-out, the EU and Esa have already begun to discuss how to extend it.In this future-scoping, Sentinel 7 is envisaged to be a constellation of satellites that monitors carbon dioxide; Sentinel 8 could be a thermal infrared sensor, useful for understanding phenomena such as drought; and Sentinel 9 might be a polar mission, either to study the extent and thickness of ice surfaces or to provide better weather imaging and communications at high latitudes.""But I should stress that all these candidate missions are a work in progress and will have to be consolidated through an extensive consultation process, both on the user side and on the technical side,"" said Dr Aschbacher.""And we also have to put together a whole scheme, not just on content but but also in terms of cost and funding.""The European-funded Sentinel seriesWhat is the Copernicus programme?Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos"
science	European SolO probe ready to take on audacious mission		"The European spacecraft that aims to take the closest ever pictures of the Sun is built and ready for launch.The Solar Orbiter, or SolO, probe will put itself inside the orbit of Planet Mercury to train its telescopes on the surface of our star.Other instruments will sense the constant outflow of particles and their embedded magnetic fields.Scientists hope the detailed observations can help them understand better what drives the Sun's activity.This goes up and down on an 11-year cycle. It's sure to be a fascinating endeavour but it's one that has direct relevance to everyone on Earth.The energetic outbursts from our star have the ability to damage satellites, harm astronauts, degrade radio communications, and even knock power grids offline.""We're doing this not just for the sake of increasing our knowledge but also for being able to take precautions, for example by putting satellites in safe mode when we know big solar storms are coming or letting astronauts not leave the space station on these days,"" said Daniel Müller, the European Space Agency (Esa) project scientist on SolO.The probe was assembled in Stevenage, UK, by Airbus (Britain has invested €220m in the €1.5bn project), with the past year spent here at the IABG facility in Ottobrunn, Germany, for testing.The spacecraft has cleared its checks and will now ship out to Florida to be mated with the United Launch Alliance Atlas rocket that will hurl it towards the Sun in early February.SolO was first conceived in the late 1990s with the industrial contract to produce it awarded in 2012.A key challenge has been to mature technologies that can protect a probe that flies to within 43 million km of our star.Temperatures at this proximity will get up to 600 degrees.SolO's plan to survive these conditions involves hiding behind a large titanium shield, and cooling itself with a complex series of radiators.Sophisticated fault-recovery systems will also ensure SolO stays out of trouble.""If we de-point, we very quickly run into difficulty thermally,"" explained Airbus project manager Ian Walters.""Our requirement is to make sure we recover under any failure scenario within 50 seconds and actually our spacecraft will go back to normal pointing in 22 seconds, all autonomously.""But the probe still needs to observe the star and to do that it must use peepholes in the shield.These will briefly open to allow the telescopes to grab their observations before closing shut again.The pictures and movies that come back will be unprecedented in their fine resolution.Features as small as 70km across will be visible.""It's amazing; every time we get better resolution we see more and more,"" said Holly Gilbert, the US space agency's deputy project scientist on the mission.""The interactions between the Sun's plasma (energetic gas) and its magnetic field are incredibly dynamic, not just on the large scales but on the very, very small scales.""When the magnetic fields interact in a very explosive process called reconnection - that's a very small region.""And to see how that leads to eruptions, we need to see the small stuff that's happening.""One of the major differences between this mission and all previous such ventures is that SolO will get to take the first close-up images of our star's polar regions.The high latitudes are known to be significant locations for magnetic behaviour and the generation of the fastest outflows of particles.""We've never seen the solar poles directly because from Earth we just have a very grazing view,"" said Frédéric Auchère, a mission principal investigator from the Institut d'Astrophysique Spatiale, Orsay, France.""But these regions are very important because they are the source of the very fast solar wind and we also know that in the solar interior things are happening at the poles that may be the key to understanding solar activity and the solar cycle.""SolO will be following the American Parker Solar Probe, which launched to space last year.The pair share many of the same scientific goals and even the same kinds of instruments, although only SolO will look directly at the Sun.Parker can't do that because it's venturing even closer to the star, a mere 6 million km at closest approach.It uses just in-situ sensors, to sample for example the particles flowing over it. But scientists believe the duo when in the right position will make a powerful team in observing processes that initiate close in to the Sun but then propagate outwards.""There are so many ways we can combine these spacecraft to get incredible science. The first serious opportunity will come in September next year,"" Tim Horbury, from Imperial College London, told BBC News.Jonathan.Amos-INTERNET@bbc.co.uk and follow me on Twitter: @BBCAmos"
